Unnamed: 0,id,fish,biggest_area,t,x,vx,y,vy,theta,vtheta,theta-00,theta-01,vel,absvtheta,abstheta,fish_id,ms,csv_id,exp_id,bin,res_id,ID,aligned_t,aligned_ms,delta_t,trial_id,condition,unique_res_id,time_adj,vtheta_adj,vtheta_adj_diff
74692,30028,f01,1280.0,75.071947,55.10345567067877,-0.8238743687701104,203.00746502375327,-0.2827349762131954,1.918091847488876,-0.1057780899376617,0.2538201736191539,0.3289605172601009,0.8710384849652879,0.1057780899376617,1.918091847488876,1,75044.349,115112,1,4,104,104_1,0.0119469999999921,11.946999999992158,0.0019989999999978,240304_f0trial3,tau,tau_115112_240304_f0trial3_104_1,15.0,0.1057780899376617,0.0988433229684309
102118,70030,f01,1152.0,175.079406,240.35475065294776,1.0362579466782296,270.4989376666507,1.901312227082628,-0.16733407338033,-0.0509387748658983,0.0585929729601364,0.0273173396242309,2.165368032669662,0.0509387748658983,0.16733407338033,1,175051.808,115112,1,9,109,109_1,0.0194060000000035,19.406000000003587,0.0019999999999811,240304_f0trial3,tau,tau_115112_240304_f0trial3_109_1,15.0,-0.0509387748658983,0.0443746227573952
22213,30031,f00,960.0,75.079944,439.1901039873444,0.2675167374678845,237.21491879409052,0.9524758922454732,0.0224602385192739,-0.0780983035204434,0.0221197702515905,0.0333616034546446,0.9893308496828912,0.0780983035204434,0.0224602385192739,0,75052.346,115112,1,4,4,4_1,0.0199439999999953,19.9439999999953,0.0029849999999953,240304_f0trial3,tau,tau_115112_240304_f0trial3_4_1,15.0,-0.0780983035204434,0.0475457949802839
227025,6026,f01,896.0,15.067779,178.4255608972845,-0.0153052494130268,270.4012614041604,-0.004797767139234,-2.1138446553758654,0.1007049829728239,-0.0750156600870521,-0.0912423604503893,0.0160396143693441,0.1007049829728239,2.1138446553758654,1,15040.181,120138,2,1,101,101_2,0.0077789999999975,7.778999999997538,0.0029820000000011,240304_f0trial3,tau,tau_120138_240304_f0trial3_101_2,5.0,-0.1007049829728239,0.03622762327890569
240434,22024,f01,1472.0,55.063748,270.4116134037149,0.4717077464433686,212.79721147016627,0.2725355962535325,-1.5866012162432663,-0.0545529184748893,0.07699443192189,0.0962231479324053,0.544778715883752,0.0545529184748893,1.5866012162432663,1,55036.15,120138,2,3,103,103_2,0.0037479999999945,3.7479999999945335,0.0029990000000026,240304_f0trial3,tau,tau_120138_240304_f0trial3_103_2,5.0,-0.0545529184748893,0.028933058369627604
269618,62027,f01,1088.0,155.07431200000002,608.1532039911473,-0.0930841999582034,51.6599664612883,-0.1368327222998447,-4.337414781777804,-0.0186781343332882,0.0588225778007496,0.0955826816222611,0.1654927858664697,0.0186781343332882,4.337414781777804,1,155046.714,120138,2,8,108,108_2,0.014312000000018,14.312000000018088,0.0029980000000193,240304_f0trial3,tau,tau_120138_240304_f0trial3_108_2,15.0,0.0186781343332882,0.020337485508560703
176432,14032,f00,960.0,35.082542,145.0283937611261,0.0135118717005671,72.94577222668654,0.0236506330926689,-0.8190025464369868,-0.0034362554313283,-0.0306590126775048,-0.0400663640643301,0.0272382657769658,0.0034362554313283,0.8190025464369868,0,35054.944,120138,2,2,2,2_2,0.0225419999999942,22.54199999999429,0.0019879999999972,240304_f0trial3,tau,tau_120138_240304_f0trial3_2_2,25.0,0.0034362554313283,0.0107837722100432
334703,14033,f04,1152.0,35.085539999999995,516.1098684370181,0.0808756954145011,198.8524422222661,0.635276856877488,0.0731390182721591,-0.0715065877113338,0.0437169029526205,0.1222632782132113,0.6404042184377923,0.0715065877113338,0.0731390182721591,4,35057.941999999995,120138,2,2,402,402_2,0.0255399999999923,25.539999999992347,0.002997999999998,240304_f0trial3,tau,tau_120138_240304_f0trial3_402_2,25.0,0.0715065877113338,0.0776448418251854
408448,6036,f01,768.0,15.088725,83.82377049180327,0.0,281.61475409836066,0.0,2.2999114486371663,0.0,0.4301381534651245,0.8502074422802774,0.0,0.0,2.2999114486371663,1,15061.127,120612,3,1,101,101_3,0.0287249999999978,28.72499999999789,0.0049980000000005,240304_f0trial3,tau,tau_120612_240304_f0trial3_101_3,25.0,-0.0,0.1357549215501935
413398,14027,f01,1152.0,35.066785,33.93639744012217,0.189971392358091,78.29363290206769,-0.1375774347112047,-1.9062984480845755,-0.0351212646838638,0.0493824713969797,0.0540388034305092,0.234556348147279,0.0351212646838638,1.9062984480845755,1,35039.187,120612,3,2,102,102_3,0.0067849999999936,6.784999999993602,0.0029949999999985,240304_f0trial3,tau,tau_120612_240304_f0trial3_102_3,5.0,0.0351212646838638,0.0386021182468621
